datetime,interval,order_in_interval,order_in_session,style,distance,time,strokes,wrong_manual
2017-09-20 07:18:00,4,1,39,DRILL,25.0,42.963,0,False
2017-09-20 07:18:00,4,2,40,DRILL,25.0,42.963,0,False
2017-09-20 07:18:00,4,3,41,DRILL,25.0,42.963,0,False
2017-09-20 07:18:00,4,4,42,DRILL,25.0,42.963,0,False
2017-09-20 07:18:00,,,43,REST,0.0,17.836,0,False
2017-09-20 07:18:00,5,1,45,BREASTSTROKE,25.0,34.437,16,False
2017-09-20 07:18:00,5,2,46,BREASTSTROKE,25.0,36.312,16,False
2017-09-20 07:18:00,5,3,47,FREESTYLE,25.0,30.187,10,False
2017-09-20 07:18:00,5,4,48,BREASTSTROKE,25.0,38.687,14,False
2017-09-22 07:23:00,1,1,1,BREASTSTROKE,25.0,34.0,13,False
2017-09-22 07:23:00,1,2,2,BREASTSTROKE,25.0,35.312,15,False
2017-09-22 07:23:00,1,3,3,FREESTYLE,25.0,39.625,15,False
2017-09-22 07:23:00,1,4,4,FREESTYLE,25.0,18.687,6,False
2017-09-22 07:23:00,1,5,5,BREASTSTROKE,25.0,33.312,14,False
2017-09-22 07:23:00,1,6,6,BREASTSTROKE,25.0,38.937,17,False
2017-09-22 07:23:00,1,7,7,FREESTYLE,25.0,23.75,7,False
2017-09-22 07:23:00,1,8,8,FREESTYLE,25.0,29.75,9,False
2017-09-22 07:23:00,,,9,REST,0.0,61.453,0,False
2017-09-22 07:23:00,2,1,11,DRILL,25.0,40.65,0,False
2017-09-22 07:23:00,2,2,12,DRILL,25.0,40.65,0,False
2017-09-22 07:23:00,2,3,13,DRILL,25.0,40.65,0,False
2017-09-22 07:23:00,2,4,14,DRILL,25.0,40.65,0,False
2017-09-22 07:23:00,,,15,REST,0.0,38.961,0,False
2017-09-22 07:23:00,3,1,17,FREESTYLE,25.0,27.25,8,False
2017-09-22 07:23:00,3,2,18,FREESTYLE,25.0,32.686,11,False
2017-09-22 07:23:00,3,3,19,FREESTYLE,25.0,23.562,8,False
2017-09-22 07:23:00,3,4,20,FREESTYLE,25.0,30.62,10,False
2017-09-22 07:23:00,3,5,21,BREASTSTROKE,25.0,33.625,15,False
2017-09-22 07:23:00,3,6,22,BREASTSTROKE,25.0,31.312,15,False
2017-09-22 07:23:00,3,7,23,BREASTSTROKE,25.0,28.562,13,False
2017-09-22 07:23:00,3,8,24,BREASTSTROKE,25.0,34.812,14,False
2017-09-22 07:23:00,3,9,25,BACKSTROKE,25.0,35.437,13,False
2017-09-22 07:23:00,3,10,26,BACKSTROKE,25.0,37.437,14,False
2017-09-22 07:23:00,3,11,27,BACKSTROKE,25.0,36.5,13,False
2017-09-22 07:23:00,3,12,28,BACKSTROKE,25.0,36.25,14,False
2017-09-22 07:23:00,3,13,29,BREASTSTROKE,25.0,33.125,15,False
2017-09-22 07:23:00,3,14,30,BREASTSTROKE,25.0,32.436,15,False
2017-09-22 07:23:00,3,15,31,BREASTSTROKE,25.0,34.312,16,False
2017-09-22 07:23:00,3,16,32,BREASTSTROKE,25.0,35.5,16,False
2017-09-22 07:23:00,3,17,33,FREESTYLE,25.0,29.25,11,False
2017-09-22 07:23:00,3,18,34,FREESTYLE,25.0,33.812,12,False
2017-09-22 07:23:00,3,19,35,FREESTYLE,25.0,25.437,9,False
2017-09-22 07:23:00,3,20,36,FREESTYLE,25.0,29.75,10,False
2017-09-22 07:23:00,,,37,REST,0.0,63.664,0,False
2017-09-22 07:23:00,4,1,39,DRILL,25.0,40.74,0,False
2017-09-22 07:23:00,4,2,40,DRILL,25.0,40.74,0,False
2017-09-22 07:23:00,4,3,41,DRILL,25.0,40.74,0,False
2017-09-22 07:23:00,4,4,42,DRILL,25.0,40.74,0,False
2017-09-22 07:23:00,,,43,REST,0.0,32.226,0,False
2017-09-22 07:23:00,5,1,45,BREASTSTROKE,25.0,33.62,14,False
2017-09-22 07:23:00,5,2,46,BREASTSTROKE,25.0,36.187,14,False
2017-09-22 07:23:00,5,3,47,FREESTYLE,25.0,31.375,10,False
2017-09-22 07:23:00,5,4,48,FREESTYLE,25.0,33.625,10,False
2017-09-27 07:22:00,1,1,1,BREASTSTROKE,25.0,31.812,13,False
2017-09-27 07:22:00,1,2,2,BREASTSTROKE,25.0,32.561,14,False
2017-09-27 07:22:00,1,3,3,FREESTYLE,25.0,28.875,9,False
2017-09-27 07:22:00,1,4,4,FREESTYLE,25.0,28.75,9,False
2017-09-27 07:22:00,1,5,5,BREASTSTROKE,25.0,36.375,15,False
2017-09-27 07:22:00,1,6,6,BREASTSTROKE,25.0,33.125,15,False
2017-09-27 07:22:00,1,7,7,FREESTYLE,25.0,23.625,7,False
2017-09-27 07:22:00,1,8,8,FREESTYLE,25.0,30.687,11,False
2017-09-27 07:22:00,,,9,REST,0.0,5.578,0,False
2017-09-27 07:22:00,2,1,11,DRILL,25.0,42.138,0,False
2017-09-27 07:22:00,2,2,12,DRILL,25.0,42.138,0,False
2017-09-27 07:22:00,2,3,13,DRILL,25.0,42.138,0,False
2017-09-27 07:22:00,2,4,14,DRILL,25.0,42.138,0,False
2017-09-27 07:22:00,,,15,REST,0.0,18.758,0,False
2017-09-27 07:22:00,3,1,17,FREESTYLE,25.0,28.687,10,False
2017-09-27 07:22:00,3,2,18,FREESTYLE,25.0,31.937,12,False
2017-09-27 07:22:00,3,3,19,FREESTYLE,25.0,30.5,12,False
2017-09-27 07:22:00,3,4,20,FREESTYLE,25.0,29.312,11,False
2017-09-27 07:22:00,3,5,21,BREASTSTROKE,25.0,28.812,15,False
2017-09-27 07:22:00,3,6,22,BREASTSTROKE,25.0,28.62,14,False
2017-09-27 07:22:00,3,7,23,BREASTSTROKE,25.0,33.937,16,False
2017-09-27 07:22:00,3,8,24,BREASTSTROKE,25.0,32.375,15,False
2017-09-27 07:22:00,3,9,25,BACKSTROKE,25.0,35.687,14,False
2017-09-27 07:22:00,3,10,26,BACKSTROKE,25.0,37.125,13,False
2017-09-27 07:22:00,3,11,27,BACKSTROKE,25.0,32.875,13,False
2017-09-27 07:22:00,3,12,28,BACKSTROKE,25.0,39.62,13,False
2017-09-27 07:22:00,3,13,29,BREASTSTROKE,25.0,36.25,16,False
2017-09-27 07:22:00,3,14,30,BREASTSTROKE,25.0,34.62,15,False
2017-09-27 07:22:00,3,15,31,BREASTSTROKE,25.0,31.562,14,False
2017-09-27 07:22:00,3,16,32,BREASTSTROKE,25.0,33.562,15,False
2017-09-27 07:22:00,3,17,33,FREESTYLE,25.0,34.187,12,False
2017-09-27 07:22:00,3,18,34,FREESTYLE,25.0,30.312,11,False
2017-09-27 07:22:00,3,19,35,FREESTYLE,25.0,32.875,10,False
2017-09-27 07:22:00,3,20,36,FREESTYLE,25.0,29.375,10,False
2017-09-27 07:22:00,,,37,REST,0.0,34.23,0,False
2017-09-27 07:22:00,4,1,39,DRILL,25.0,44.547,0,False
2017-09-27 07:22:00,4,2,40,DRILL,25.0,44.547,0,False
2017-09-27 07:22:00,4,3,41,DRILL,25.0,44.547,0,False
2017-09-27 07:22:00,4,4,42,DRILL,25.0,44.547,0,False
2017-09-27 07:22:00,,,43,REST,0.0,12.563,0,False
2017-09-27 07:22:00,5,1,45,BREASTSTROKE,25.0,35.437,15,False
2017-09-27 07:22:00,5,2,46,BREASTSTROKE,25.0,37.25,16,False
2017-09-27 07:22:00,5,3,47,FREESTYLE,25.0,32.0,10,False
2017-09-27 07:22:00,5,4,48,FREESTYLE,25.0,33.25,11,False
2017-09-28 07:28:00,1,1,1,BREASTSTROKE,25.0,34.812,15,False
2017-09-28 07:28:00,1,2,2,BREASTSTROKE,25.0,35.25,16,False
2017-09-28 07:28:00,1,3,3,BREASTSTROKE,25.0,33.312,15,False
2017-09-28 07:28:00,1,4,4,BREASTSTROKE,25.0,32.436,14,False
2017-09-28 07:28:00,1,5,5,FREESTYLE,25.0,30.562,10,False
2017-09-28 07:28:00,1,6,6,FREESTYLE,25.0,30.62,10,False
2017-09-28 07:28:00,1,7,7,FREESTYLE,25.0,29.875,10,False
2017-09-28 07:28:00,1,8,8,FREESTYLE,25.0,30.687,9,False
2017-09-28 07:28:00,,,9,REST,0.0,43.68,0,False
2017-09-28 07:28:00,2,1,11,DRILL,25.0,42.187,0,False
2017-09-28 07:28:00,2,2,12,DRILL,25.0,42.187,0,False
2017-09-28 07:28:00,2,3,13,DRILL,25.0,42.187,0,False
2017-09-28 07:28:00,2,4,14,DRILL,25.0,42.187,0,False
2017-09-28 07:28:00,,,15,REST,0.0,19.0,0,False
2017-09-28 07:28:00,3,1,17,FREESTYLE,25.0,28.562,10,False
2017-09-28 07:28:00,3,2,18,FREESTYLE,25.0,31.937,11,False
2017-09-28 07:28:00,3,3,19,FREESTYLE,25.0,24.437,9,False
2017-09-28 07:28:00,3,4,20,FREESTYLE,25.0,27.687,10,False
2017-09-28 07:28:00,3,5,21,FREESTYLE,25.0,27.687,11,False
2017-09-28 07:28:00,3,6,22,FREESTYLE,25.0,29.375,11,False
2017-09-28 07:28:00,3,7,23,FREESTYLE,25.0,27.62,11,False
2017-09-28 07:28:00,3,8,24,FREESTYLE,25.0,24.375,9,False
2017-09-28 07:28:00,,,25,REST,0.0,34.156,0,False
2017-09-28 07:28:00,4,1,27,BREASTSTROKE,25.0,32.311,15,False
2017-09-28 07:28:00,4,2,28,BREASTSTROKE,25.0,33.187,15,False
2017-09-28 07:28:00,4,3,29,BREASTSTROKE,25.0,33.187,14,False
2017-09-28 07:28:00,4,4,30,BREASTSTROKE,25.0,34.625,15,False
2017-09-28 07:28:00,,,31,REST,0.0,6.984,0,False
2017-09-28 07:28:00,5,1,33,DRILL,25.0,42.773,0,False
2017-09-28 07:28:00,5,2,34,DRILL,25.0,42.773,0,False
2017-09-28 07:28:00,5,3,35,DRILL,25.0,42.773,0,False
2017-09-28 07:28:00,5,4,36,DRILL,25.0,42.773,0,False
2017-09-28 07:28:00,,,37,REST,0.0,7.469,0,False
2017-09-28 07:28:00,6,1,39,BREASTSTROKE,25.0,32.75,14,False
2017-09-28 07:28:00,6,2,40,FREESTYLE,25.0,30.125,10,False
2017-09-28 07:28:00,6,3,41,FREESTYLE,25.0,30.375,10,False
2017-09-28 07:28:00,6,4,42,BREASTSTROKE,25.0,36.312,14,False
2017-10-02 07:24:00,1,1,1,BREASTSTROKE,25.0,36.0,15,False
2017-10-02 07:24:00,1,2,2,BREASTSTROKE,25.0,32.186,14,False
2017-10-02 07:24:00,1,3,3,BREASTSTROKE,25.0,34.937,14,False
2017-10-02 07:24:00,1,4,4,BREASTSTROKE,25.0,37.437,16,False
2017-10-02 07:24:00,1,5,5,FREESTYLE,25.0,23.62,7,False
2017-10-02 07:24:00,1,6,6,FREESTYLE,25.0,28.5,9,False
2017-10-02 07:24:00,1,7,7,FREESTYLE,25.0,32.125,11,False
2017-10-02 07:24:00,1,8,8,FREESTYLE,25.0,27.625,9,False
2017-10-02 07:24:00,,,9,REST,0.0,29.195,0,False
2017-10-02 07:24:00,2,1,11,DRILL,25.0,40.572,0,False
2017-10-02 07:24:00,2,2,12,DRILL,25.0,40.572,0,False
2017-10-02 07:24:00,2,3,13,DRILL,25.0,40.572,0,False
2017-10-02 07:24:00,2,4,14,DRILL,25.0,40.572,0,False
2017-10-02 07:24:00,,,15,REST,0.0,18.961,0,False
2017-10-02 07:24:00,3,1,17,FREESTYLE,25.0,31.125,11,False
2017-10-02 07:24:00,3,2,18,FREESTYLE,25.0,26.437,10,False
2017-10-02 07:24:00,3,3,19,FREESTYLE,25.0,29.25,10,False
2017-10-02 07:24:00,3,4,20,FREESTYLE,25.0,27.125,9,False
2017-10-02 07:24:00,3,5,21,BREASTSTROKE,25.0,31.25,14,False
2017-10-02 07:24:00,3,6,22,BREASTSTROKE,25.0,34.62,16,False
2017-10-02 07:24:00,3,7,23,BREASTSTROKE,25.0,31.812,15,False
2017-10-02 07:24:00,3,8,24,BREASTSTROKE,25.0,28.875,14,False
2017-10-02 07:24:00,3,9,25,FREESTYLE,25.0,34.437,13,False
2017-10-02 07:24:00,3,10,26,FREESTYLE,25.0,25.812,9,False
2017-10-02 07:24:00,3,11,27,FREESTYLE,25.0,29.812,11,False
2017-10-02 07:24:00,3,12,28,FREESTYLE,25.0,29.5,10,False
2017-10-02 07:24:00,3,13,29,BREASTSTROKE,25.0,32.25,15,False
2017-10-02 07:24:00,3,14,30,BREASTSTROKE,25.0,36.0,15,False
2017-10-02 07:24:00,3,15,31,BREASTSTROKE,25.0,33.875,15,False
2017-10-02 07:24:00,3,16,32,BREASTSTROKE,25.0,33.125,15,False
2017-10-02 07:24:00,,,33,REST,0.0,27.32,0,False
2017-10-02 07:24:00,4,1,35,DRILL,25.0,41.839,0,False
2017-10-02 07:24:00,4,2,36,DRILL,25.0,41.839,0,False
2017-10-02 07:24:00,4,3,37,DRILL,25.0,41.839,0,False
2017-10-02 07:24:00,4,4,38,DRILL,25.0,41.839,0,False
2017-10-02 07:24:00,,,39,REST,0.0,29.828,0,False
2017-10-02 07:24:00,5,1,41,FREESTYLE,25.0,32.75,11,False
2017-10-02 07:24:00,5,2,42,FREESTYLE,25.0,25.937,9,False
2017-10-02 07:24:00,5,3,43,FREESTYLE,25.0,35.312,11,False
2017-10-02 07:24:00,5,4,44,FREESTYLE,25.0,26.437,9,False
2017-10-02 07:24:00,5,5,45,BREASTSTROKE,25.0,34.312,16,False
2017-10-02 07:24:00,5,6,46,BREASTSTROKE,25.0,38.125,17,False
2017-10-02 07:24:00,5,7,47,BREASTSTROKE,25.0,36.812,16,False
2017-10-02 07:24:00,5,8,48,BREASTSTROKE,25.0,35.312,15,False
2017-10-05 07:20:00,1,1,1,BREASTSTROKE,25.0,33.62,14,False
2017-10-05 07:20:00,1,2,2,BREASTSTROKE,25.0,33.437,13,False
2017-10-05 07:20:00,1,3,3,FREESTYLE,25.0,32.125,12,False
2017-10-05 07:20:00,1,4,4,FREESTYLE,25.0,25.0,8,False
2017-10-05 07:20:00,1,5,5,BREASTSTROKE,25.0,31.125,13,False
2017-10-05 07:20:00,1,6,6,BREASTSTROKE,25.0,39.375,17,False
2017-10-05 07:20:00,1,7,7,FREESTYLE,25.0,22.875,7,False
2017-10-05 07:20:00,1,8,8,FREESTYLE,25.0,31.5,10,False
2017-10-05 07:20:00,,,9,REST,0.0,25.445,0,False
2017-10-05 07:20:00,2,1,11,DRILL,25.0,39.744,0,False
2017-10-05 07:20:00,2,2,12,DRILL,25.0,39.744,0,False
2017-10-05 07:20:00,2,3,13,DRILL,25.0,39.744,0,False
2017-10-05 07:20:00,2,4,14,DRILL,25.0,39.744,0,False
2017-10-05 07:20:00,,,15,REST,0.0,51.461,0,False
2017-10-05 07:20:00,3,1,17,FREESTYLE,25.0,26.625,8,False
2017-10-05 07:20:00,3,2,18,FREESTYLE,25.0,28.187,9,False
2017-10-05 07:20:00,3,3,19,FREESTYLE,25.0,28.75,11,False
2017-10-05 07:20:00,3,4,20,FREESTYLE,25.0,26.437,9,False
2017-10-05 07:20:00,3,5,21,BREASTSTROKE,25.0,32.686,14,False
2017-10-05 07:20:00,3,6,22,BREASTSTROKE,25.0,31.25,13,False
2017-10-05 07:20:00,3,7,23,BREASTSTROKE,25.0,34.5,15,False
2017-10-05 07:20:00,3,8,24,BREASTSTROKE,25.0,35.25,16,False
2017-10-05 07:20:00,3,9,25,BACKSTROKE,25.0,36.0,13,False
2017-10-05 07:20:00,3,10,26,BACKSTROKE,25.0,35.5,13,False
2017-10-05 07:20:00,3,11,27,BACKSTROKE,25.0,38.875,13,False
2017-10-05 07:20:00,3,12,28,BACKSTROKE,25.0,37.312,11,False
2017-10-05 07:20:00,3,13,29,BREASTSTROKE,25.0,35.5,17,False
2017-10-05 07:20:00,3,14,30,BREASTSTROKE,25.0,29.62,14,False
2017-10-05 07:20:00,3,15,31,BREASTSTROKE,25.0,30.187,14,False
2017-10-05 07:20:00,3,16,32,BREASTSTROKE,25.0,35.437,16,False
2017-10-05 07:20:00,3,17,33,FREESTYLE,25.0,32.561,11,False
2017-10-05 07:20:00,3,18,34,FREESTYLE,25.0,27.625,9,False
2017-10-05 07:20:00,3,19,35,FREESTYLE,25.0,26.875,10,False
2017-10-05 07:20:00,3,20,36,FREESTYLE,25.0,29.437,10,False
2017-10-05 07:20:00,,,37,REST,0.0,75.336,0,False
2017-10-05 07:20:00,4,1,39,DRILL,25.0,42.537,0,False
2017-10-05 07:20:00,4,2,40,DRILL,25.0,42.537,0,False
2017-10-05 07:20:00,4,3,41,DRILL,25.0,42.537,0,False
2017-10-05 07:20:00,4,4,42,DRILL,25.0,42.537,0,False
2017-10-05 07:20:00,,,43,REST,0.0,39.289,0,False
2017-10-05 07:20:00,5,1,45,FREESTYLE,25.0,29.937,9,False
2017-10-05 07:20:00,5,2,46,FREESTYLE,25.0,36.75,12,False
2017-10-05 07:20:00,5,3,47,BREASTSTROKE,25.0,26.562,11,False
2017-10-05 07:20:00,5,4,48,BREASTSTROKE,25.0,37.562,14,False
2017-10-07 09:41:00,1,1,1,BREASTSTROKE,25.0,34.437,13,False
2017-10-07 09:41:00,1,2,2,BREASTSTROKE,25.0,34.437,14,False
2017-10-07 09:41:00,1,3,3,FREESTYLE,25.0,30.812,10,False
2017-10-07 09:41:00,1,4,4,FREESTYLE,25.0,30.812,10,False
2017-10-07 09:41:00,1,5,5,BREASTSTROKE,25.0,36.312,15,False
2017-10-07 09:41:00,1,6,6,BREASTSTROKE,25.0,31.437,14,False
2017-10-07 09:41:00,1,7,7,FREESTYLE,25.0,37.375,12,False
2017-10-07 09:41:00,1,8,8,FREESTYLE,25.0,29.62,9,False
2017-10-07 09:41:00,,,9,REST,0.0,31.477,0,False
2017-10-07 09:41:00,2,1,11,DRILL,25.0,38.67,0,False
2017-10-07 09:41:00,2,2,12,DRILL,25.0,38.67,0,False
2017-10-07 09:41:00,2,3,13,DRILL,25.0,38.67,0,False
2017-10-07 09:41:00,2,4,14,DRILL,25.0,38.67,0,False
2017-10-07 09:41:00,,,15,REST,0.0,34.445,0,False
2017-10-07 09:41:00,3,1,17,FREESTYLE,25.0,27.812,9,False
2017-10-07 09:41:00,3,2,18,FREESTYLE,25.0,28.5,9,False
2017-10-07 09:41:00,3,3,19,FREESTYLE,25.0,28.812,10,False
2017-10-07 09:41:00,3,4,20,FREESTYLE,25.0,35.25,13,False
2017-10-07 09:41:00,3,5,21,BREASTSTROKE,25.0,28.562,13,False
2017-10-07 09:41:00,3,6,22,BREASTSTROKE,25.0,33.437,14,False
2017-10-07 09:41:00,3,7,23,BREASTSTROKE,25.0,30.25,13,False
2017-10-07 09:41:00,3,8,24,BREASTSTROKE,25.0,34.875,15,False
2017-10-07 09:41:00,3,9,25,BACKSTROKE,25.0,40.812,12,False
2017-10-07 09:41:00,3,10,26,BACKSTROKE,25.0,25.437,7,False
2017-10-07 09:41:00,3,11,27,BREASTSTROKE,25.0,35.437,10,False
2017-10-07 09:41:00,3,12,28,BACKSTROKE,25.0,50.5,16,False
2017-10-07 09:41:00,3,13,29,BREASTSTROKE,25.0,34.437,16,False
2017-10-07 09:41:00,3,14,30,BREASTSTROKE,25.0,33.562,15,False
2017-10-07 09:41:00,3,15,31,BREASTSTROKE,25.0,36.75,16,False
2017-10-07 09:41:00,3,16,32,BREASTSTROKE,25.0,32.186,14,False
2017-10-07 09:41:00,3,17,33,FREESTYLE,25.0,36.687,12,False
2017-10-07 09:41:00,3,18,34,FREESTYLE,25.0,24.187,8,False
2017-10-07 09:41:00,3,19,35,FREESTYLE,25.0,29.62,10,False
2017-10-07 09:41:00,3,20,36,FREESTYLE,25.0,30.875,10,False
2017-10-07 09:41:00,,,37,REST,0.0,68.391,0,False
2017-10-07 09:41:00,4,1,39,DRILL,25.0,37.935,0,False
2017-10-07 09:41:00,4,2,40,DRILL,25.0,37.935,0,False
2017-10-07 09:41:00,4,3,41,DRILL,25.0,37.935,0,False
2017-10-07 09:41:00,4,4,42,DRILL,25.0,37.935,0,False
2017-10-07 09:41:00,,,43,REST,0.0,22.445,0,False
2017-10-07 09:41:00,5,1,45,FREESTYLE,25.0,30.5,10,False
2017-10-07 09:41:00,5,2,46,FREESTYLE,25.0,28.5,9,False
2017-10-07 09:41:00,5,3,47,BREASTSTROKE,25.0,40.875,17,False
2017-10-07 09:41:00,5,4,48,BREASTSTROKE,25.0,31.375,13,False
2017-10-08 17:15:00,1,1,1,BREASTSTROKE,25.0,35.0,14,False
2017-10-08 17:15:00,1,2,2,BREASTSTROKE,25.0,40.0,17,False
2017-10-08 17:15:00,1,3,3,FREESTYLE,25.0,24.375,7,False
2017-10-08 17:15:00,1,4,4,FREESTYLE,25.0,30.687,10,False
2017-10-08 17:15:00,1,5,5,BREASTSTROKE,25.0,33.625,14,False
2017-10-08 17:15:00,1,6,6,BREASTSTROKE,25.0,35.0,15,False
2017-10-08 17:15:00,1,7,7,FREESTYLE,25.0,30.562,10,False
2017-10-08 17:15:00,1,8,8,FREESTYLE,25.0,30.625,10,False
2017-10-08 17:15:00,,,9,REST,0.0,40.484,0,False
2017-10-08 17:15:00,2,1,11,DRILL,25.0,37.492,0,False
2017-10-08 17:15:00,2,2,12,DRILL,25.0,37.492,0,False
2017-10-08 17:15:00,2,3,13,DRILL,25.0,37.492,0,False
2017-10-08 17:15:00,2,4,14,DRILL,25.0,37.492,0,False
2017-10-08 17:15:00,,,15,REST,0.0,49.406,0,False
2017-10-08 17:15:00,3,1,17,FREESTYLE,25.0,26.0,9,False
2017-10-08 17:15:00,3,2,18,FREESTYLE,25.0,28.62,10,False
2017-10-08 17:15:00,3,3,19,FREESTYLE,25.0,27.375,10,False
2017-10-08 17:15:00,3,4,20,FREESTYLE,25.0,28.187,10,False
2017-10-08 17:15:00,3,5,21,BREASTSTROKE,25.0,30.125,14,False
2017-10-08 17:15:00,3,6,22,BREASTSTROKE,25.0,37.312,18,False
2017-10-08 17:15:00,3,7,23,BREASTSTROKE,25.0,29.312,14,False
2017-10-08 17:15:00,3,8,24,BREASTSTROKE,25.0,34.125,15,False
2017-10-08 17:15:00,3,9,25,BACKSTROKE,25.0,33.5,12,False
2017-10-08 17:15:00,3,10,26,BACKSTROKE,25.0,37.0,13,False
2017-10-08 17:15:00,3,11,27,BACKSTROKE,25.0,38.75,12,False
2017-10-08 17:15:00,3,12,28,BREASTSTROKE,25.0,36.25,11,False
2017-10-08 17:15:00,3,13,29,BREASTSTROKE,25.0,33.75,16,False
2017-10-08 17:15:00,3,14,30,BREASTSTROKE,25.0,33.437,16,False
2017-10-08 17:15:00,3,15,31,BREASTSTROKE,25.0,29.937,14,False
2017-10-08 17:15:00,3,16,32,BREASTSTROKE,25.0,38.75,17,False
2017-10-08 17:15:00,3,17,33,FREESTYLE,25.0,22.437,8,False
2017-10-08 17:15:00,3,18,34,FREESTYLE,25.0,28.5,10,False
2017-10-08 17:15:00,3,19,35,FREESTYLE,25.0,30.62,11,False
2017-10-08 17:15:00,3,20,36,FREESTYLE,25.0,26.75,10,False
2017-10-08 17:15:00,,,37,REST,0.0,61.711,0,False
2017-10-08 17:15:00,4,1,39,DRILL,25.0,39.63,0,False
2017-10-08 17:15:00,4,2,40,DRILL,25.0,39.63,0,False
2017-10-08 17:15:00,4,3,41,DRILL,25.0,39.63,0,False
2017-10-08 17:15:00,4,4,42,DRILL,25.0,39.63,0,False
2017-10-08 17:15:00,,,43,REST,0.0,59.539,0,False
2017-10-08 17:15:00,5,1,45,FREESTYLE,25.0,27.0,9,False
2017-10-08 17:15:00,5,2,46,FREESTYLE,25.0,29.375,10,False
2017-10-08 17:15:00,5,3,47,FREESTYLE,25.0,29.812,12,False
2017-10-08 17:15:00,5,4,48,FREESTYLE,25.0,26.437,10,False
2017-10-08 17:15:00,5,5,49,FREESTYLE,25.0,28.437,10,False
2017-10-08 17:15:00,5,6,50,FREESTYLE,25.0,33.25,12,False
2017-10-08 17:15:00,5,7,51,FREESTYLE,25.0,24.75,9,False
2017-10-08 17:15:00,5,8,52,FREESTYLE,25.0,31.5,13,False
2017-10-08 17:15:00,5,9,53,FREESTYLE,25.0,26.75,10,False
2017-10-08 17:15:00,5,10,54,FREESTYLE,25.0,28.75,10,False
2017-10-08 17:15:00,5,11,55,FREESTYLE,25.0,32.61,12,False
2017-10-08 17:15:00,5,12,56,FREESTYLE,25.0,32.25,12,False
2017-10-08 17:15:00,5,13,57,FREESTYLE,25.0,26.375,10,False
2017-10-08 17:15:00,5,14,58,FREESTYLE,25.0,31.375,12,False
2017-10-08 17:15:00,5,15,59,FREESTYLE,25.0,26.0,9,False
2017-10-08 17:15:00,5,16,60,FREESTYLE,25.0,28.812,10,False
2017-10-08 17:15:00,,,61,REST,0.0,59.828,0,False
2017-10-08 17:15:00,6,1,63,BREASTSTROKE,25.0,34.562,15,False
2017-10-08 17:15:00,6,2,64,BREASTSTROKE,25.0,38.5,17,False
2017-10-08 17:15:00,6,3,65,BREASTSTROKE,25.0,36.625,16,False
2017-10-08 17:15:00,6,4,66,BREASTSTROKE,25.0,36.25,16,False
2017-10-08 17:15:00,6,5,67,BREASTSTROKE,25.0,34.937,15,False
2017-10-08 17:15:00,6,6,68,BREASTSTROKE,25.0,36.687,16,False
2017-10-08 17:15:00,6,7,69,BREASTSTROKE,25.0,41.375,16,False
2017-10-08 17:15:00,6,8,70,BREASTSTROKE,25.0,40.875,17,False
2017-10-11 07:48:00,1,1,1,BREASTSTROKE,25.0,36.437,15,False
2017-10-11 07:48:00,1,2,2,BREASTSTROKE,25.0,32.937,14,False
2017-10-11 07:48:00,1,3,3,FREESTYLE,25.0,32.375,11,False
2017-10-11 07:48:00,1,4,4,FREESTYLE,25.0,27.687,9,False
2017-10-11 07:48:00,1,5,5,BREASTSTROKE,25.0,33.812,13,False
2017-10-11 07:48:00,1,6,6,BREASTSTROKE,25.0,36.687,15,False
2017-10-11 07:48:00,1,7,7,FREESTYLE,25.0,31.125,10,False
2017-10-11 07:48:00,1,8,8,FREESTYLE,25.0,29.187,10,False
2017-10-11 07:48:00,,,9,REST,0.0,41.68,0,False
2017-10-11 07:48:00,2,1,11,DRILL,25.0,42.199,0,False
2017-10-11 07:48:00,2,2,12,DRILL,25.0,42.199,0,False
2017-10-11 07:48:00,2,3,13,DRILL,25.0,42.199,0,False
2017-10-11 07:48:00,2,4,14,DRILL,25.0,42.199,0,False
2017-10-11 07:48:00,,,15,REST,0.0,46.78,0,False
2017-10-11 07:48:00,3,1,17,FREESTYLE,25.0,31.875,10,False
2017-10-11 07:48:00,3,2,18,FREESTYLE,25.0,25.62,8,False
2017-10-11 07:48:00,3,3,19,FREESTYLE,25.0,29.375,10,False
2017-10-11 07:48:00,3,4,20,FREESTYLE,25.0,29.875,10,False
2017-10-11 07:48:00,3,5,21,BREASTSTROKE,25.0,34.312,15,False
2017-10-11 07:48:00,3,6,22,BREASTSTROKE,25.0,38.0,16,False
2017-10-11 07:48:00,3,7,23,BREASTSTROKE,25.0,29.625,13,False
2017-10-11 07:48:00,3,8,24,BREASTSTROKE,25.0,35.25,17,False
2017-10-11 07:48:00,3,9,25,BREASTSTROKE,25.0,35.125,12,False
2017-10-11 07:48:00,3,10,26,BREASTSTROKE,25.0,38.5,12,False
2017-10-11 07:48:00,3,11,27,BREASTSTROKE,25.0,41.0,12,False
2017-10-11 07:48:00,3,12,28,BREASTSTROKE,25.0,39.5,12,False
2017-10-11 07:48:00,3,13,29,BREASTSTROKE,25.0,32.125,16,False
2017-10-11 07:48:00,3,14,30,BREASTSTROKE,25.0,32.812,15,False
2017-10-11 07:48:00,3,15,31,BREASTSTROKE,25.0,35.125,16,False
2017-10-11 07:48:00,3,16,32,BREASTSTROKE,25.0,30.5,15,False
2017-10-11 07:48:00,3,17,33,FREESTYLE,25.0,30.562,10,False
